Indicator type,Indicator,Description
IPv4,193.32.162.73,
IPv4,218.78.1.105,
IPv4,193.32.162.73,
IPv4,159.203.2.142,
IPv4,193.32.162.73,
IPv4,218.92.0.143,
IPv4,193.32.162.73,
IPv4,103.59.94.4,
IPv4,92.118.39.86,
IPv4,160.20.186.237,
IPv4,166.62.94.122,
IPv4,218.92.0.111,
IPv4,218.92.0.217,
IPv4,218.92.0.235,
IPv4,218.92.0.227,
IPv4,218.92.0.112,
IPv4,200.14.81.226,
IPv4,193.32.162.73,
IPv4,202.157.177.161,
IPv4,185.255.91.201,
IPv4,124.198.59.254,
IPv4,34.66.178.44,
IPv4,124.198.59.254,
IPv4,140.246.228.50,
IPv4,121.224.115.232,
IPv4,195.178.191.4,
IPv4,119.96.220.83,
IPv4,160.30.18.111,
IPv4,37.152.177.146,
IPv4,91.202.26.53,
IPv4,112.175.17.183,
IPv4,218.92.0.221,
IPv4,54.39.18.122,
IPv4,103.187.147.35,
IPv4,195.178.110.210,
IPv4,202.184.143.187,
IPv4,186.121.235.13,
IPv4,1.55.33.86,
IPv4,103.141.208.61,
IPv4,36.134.69.15,
IPv4,27.254.235.12,
IPv4,218.92.0.134,
IPv4,193.151.145.20,
IPv4,103.190.80.217,
IPv4,91.108.244.190,
IPv4,185.93.89.118,
IPv4,218.92.0.231,
IPv4,185.93.89.118,
IPv4,193.32.162.130,
IPv4,43.163.218.231,
IPv4,218.92.0.134,
IPv4,185.93.89.118,
IPv4,193.32.162.130,
IPv4,185.93.89.118,
IPv4,94.159.101.116,
IPv4,185.93.89.118,
IPv4,157.230.38.147,
IPv4,221.228.148.171,
IPv4,78.109.200.147,
IPv4,27.112.78.77,
IPv4,159.223.15.39,
IPv4,51.79.27.107,
IPv4,185.126.3.243,
IPv4,185.93.89.118,
IPv4,109.94.172.86,
IPv4,210.79.142.221,
IPv4,124.221.142.162,
IPv4,45.136.5.165,
IPv4,185.93.89.118,
IPv4,138.68.102.164,
IPv4,46.101.58.67,
IPv4,185.93.89.118,
IPv4,185.93.89.118,
IPv4,212.127.78.182,
IPv4,185.93.89.118,
IPv4,51.68.226.87,
IPv4,185.213.165.150,
IPv4,218.92.0.153,
IPv4,161.132.48.103,
IPv4,185.93.89.118,
IPv4,138.68.91.226,
IPv4,68.178.175.174,
IPv4,111.180.199.96,
IPv4,195.178.191.4,
IPv4,45.55.240.71,
IPv4,218.92.0.153,
IPv4,12.189.234.27,
IPv4,103.172.204.23,
IPv4,181.114.122.224,
IPv4,218.92.0.111,
IPv4,138.68.142.15,
IPv4,103.98.176.213,
IPv4,218.92.0.153,
IPv4,185.93.89.118,
IPv4,185.93.89.118,
IPv4,43.242.247.141,
IPv4,198.12.77.137,
IPv4,218.92.0.222,
IPv4,218.92.0.153,
IPv4,117.9.168.121,
IPv4,185.93.89.118,
IPv4,94.101.184.254,
IPv4,218.92.0.218,
IPv4,139.59.70.9,
IPv4,218.92.0.112,
IPv4,168.167.228.123,
IPv4,52.165.31.201,
IPv4,185.93.89.118,
IPv4,14.225.204.199,
IPv4,14.103.123.167,
IPv4,164.92.85.77,
IPv4,187.34.212.38,
IPv4,103.174.115.172,
IPv4,85.215.201.159,
IPv4,185.93.89.118,
IPv4,91.239.206.219,
IPv4,103.178.234.23,
IPv4,49.207.2.190,
IPv4,187.16.96.250,
IPv4,185.93.89.118,
IPv4,88.205.172.170,
IPv4,218.92.0.216,
IPv4,209.141.55.77,
IPv4,212.49.70.200,
IPv4,37.193.112.180,
IPv4,218.92.0.220,
IPv4,118.179.219.137,
IPv4,182.163.112.230,
IPv4,37.152.177.146,
IPv4,118.128.237.197,
IPv4,95.85.47.10,
IPv4,183.56.201.7,
IPv4,36.73.72.108,
IPv4,101.226.180.6,
IPv4,223.68.169.181,
IPv4,92.118.39.75,
IPv4,122.35.192.61,
IPv4,182.151.48.34,
IPv4,114.130.56.193,
IPv4,68.183.6.60,
IPv4,177.182.181.8,
IPv4,159.203.128.174,
IPv4,137.184.97.255,
IPv4,77.177.170.200,
IPv4,218.92.0.216,
IPv4,218.92.0.231,
IPv4,218.92.0.198,
IPv4,143.198.234.127,
IPv4,161.35.223.68,
IPv4,45.61.149.26,
IPv4,92.205.230.57,
IPv4,193.32.162.74,
IPv4,24.199.102.230,
IPv4,61.80.237.194,
IPv4,203.177.29.142,
IPv4,157.245.194.78,
IPv4,218.92.0.229,
IPv4,45.55.92.92,
IPv4,103.49.238.109,
IPv4,210.245.54.206,
IPv4,64.227.177.112,
IPv4,185.60.136.39,
IPv4,185.213.165.122,
IPv4,185.255.91.157,
IPv4,151.43.51.204,
IPv4,14.29.239.78,
IPv4,36.80.4.95,
IPv4,218.92.0.134,
IPv4,120.194.73.168,
IPv4,155.4.245.222,
IPv4,218.92.0.232,
IPv4,218.92.0.134,
IPv4,104.194.75.169,
IPv4,123.140.114.196,
IPv4,117.91.186.55,
IPv4,218.92.0.134,
IPv4,209.38.101.185,
IPv4,218.92.0.134,
IPv4,223.247.218.112,
IPv4,106.13.101.46,
IPv4,107.174.52.86,
IPv4,159.203.2.69,
IPv4,150.165.85.123,
IPv4,34.101.205.204,
IPv4,218.92.0.233,
IPv4,77.186.39.155,
IPv4,2.207.86.64,
IPv4,103.181.142.243,
IPv4,197.221.232.44,
IPv4,103.59.94.105,
IPv4,218.92.0.134,
IPv4,209.38.111.217,
IPv4,45.162.145.14,
IPv4,218.92.0.134,
IPv4,40.115.18.231,
IPv4,104.168.4.254,
IPv4,103.112.211.195,
IPv4,218.92.0.223,
IPv4,218.92.0.134,
IPv4,171.244.37.96,
IPv4,220.117.239.116,
IPv4,71.70.167.150,
IPv4,41.73.244.116,
IPv4,218.92.0.134,
IPv4,45.119.212.99,
IPv4,218.92.0.103,
IPv4,35.237.94.18,
IPv4,45.7.241.247,
IPv4,120.26.249.55,
IPv4,119.252.143.6,
IPv4,218.92.0.230,
IPv4,218.92.0.232,
IPv4,101.36.109.130,
IPv4,164.90.171.211,
IPv4,107.175.197.29,
IPv4,196.251.84.225,
IPv4,218.92.0.236,
IPv4,179.51.153.37,
IPv4,80.94.95.112,
IPv4,151.80.146.76,
IPv4,92.118.39.86,
IPv4,198.46.207.98,
IPv4,45.148.10.47,
IPv4,217.65.82.98,
IPv4,92.118.39.86,
IPv4,45.144.233.139,
IPv4,128.199.146.224,
IPv4,151.5.112.39,
IPv4,103.23.199.119,
IPv4,175.12.108.55,
IPv4,80.94.95.112,
IPv4,103.213.104.14,
IPv4,103.187.147.165,
IPv4,218.92.0.237,
IPv4,77.186.39.155,
IPv4,80.94.95.112,
IPv4,36.133.40.112,
IPv4,211.23.170.180,
IPv4,92.118.39.86,
IPv4,103.63.24.108,
IPv4,92.118.39.86,
IPv4,103.49.239.124,
IPv4,92.118.39.86,
IPv4,45.93.171.166,
IPv4,110.4.148.196,
IPv4,111.42.133.43,
IPv4,110.10.168.140,
IPv4,186.124.22.55,
IPv4,198.46.249.175,
IPv4,51.79.27.107,
IPv4,117.245.162.140,
IPv4,161.132.47.41,
IPv4,118.194.230.231,
IPv4,5.182.83.231,
IPv4,223.130.11.176,
IPv4,186.31.95.163,
IPv4,103.145.145.75,
IPv4,161.132.51.233,
IPv4,123.253.22.24,
IPv4,108.73.76.129,
IPv4,92.118.39.76,
IPv4,74.211.100.211,
IPv4,193.32.162.79,
IPv4,102.140.97.134,
IPv4,218.92.0.143,
IPv4,14.103.123.87,
IPv4,92.118.39.76,
IPv4,92.118.39.76,
IPv4,80.94.95.112,
IPv4,218.94.137.246,
IPv4,80.94.95.112,
IPv4,34.85.163.94,
IPv4,43.134.161.54,
IPv4,92.118.39.74,
IPv4,128.199.168.119,
IPv4,80.94.95.112,
IPv4,103.190.80.217,
IPv4,83.222.191.218,
IPv4,195.178.110.207,
IPv4,203.145.143.163,
IPv4,218.92.0.134,
IPv4,121.224.115.232,
IPv4,158.174.211.17,
IPv4,104.244.94.223,
IPv4,210.79.191.159,
IPv4,27.254.192.185,
IPv4,113.125.78.197,
IPv4,60.54.52.227,
IPv4,119.96.159.237,
IPv4,156.240.121.65,
IPv4,218.92.0.111,
IPv4,117.80.149.98,
IPv4,185.60.136.39,
IPv4,64.227.136.203,
IPv4,36.73.72.108,
IPv4,89.116.106.139,
IPv4,45.93.171.166,
IPv4,109.167.200.10,
IPv4,125.21.59.218,
IPv4,218.92.0.134,
IPv4,128.199.157.145,
IPv4,154.221.20.133,
IPv4,41.58.186.132,
IPv4,182.93.50.90,
IPv4,218.92.0.228,
IPv4,218.92.0.220,
IPv4,20.40.73.192,
IPv4,176.109.0.30,
IPv4,86.242.157.244,
IPv4,108.73.76.129,
IPv4,218.92.0.217,
IPv4,57.128.182.5,
IPv4,171.111.222.160,
IPv4,85.18.236.229,
IPv4,218.211.171.143,
IPv4,45.185.122.42,
IPv4,36.99.192.221,
IPv4,154.211.15.218,
IPv4,207.231.111.218,
IPv4,68.69.185.107,
IPv4,128.14.167.67,
IPv4,193.32.162.73,
IPv4,108.166.64.190,
IPv4,103.248.43.101,
IPv4,101.254.99.131,
IPv4,46.101.2.7,
IPv4,223.130.11.176,
IPv4,193.32.162.73,
IPv4,209.38.228.147,
IPv4,103.25.47.94,
IPv4,190.35.40.142,
IPv4,196.189.87.177,
IPv4,103.59.94.219,
IPv4,217.65.82.98,
IPv4,134.209.120.69,
IPv4,49.64.169.153,
IPv4,197.255.227.216,
IPv4,103.229.127.235,
IPv4,138.68.98.83,
IPv4,111.170.129.164,
IPv4,193.32.162.73,
IPv4,193.32.162.130,
IPv4,42.51.37.57,
IPv4,81.30.162.18,
IPv4,163.53.168.23,
IPv4,218.92.0.198,
IPv4,193.32.162.130,
IPv4,218.92.0.153,
IPv4,193.32.162.73,
IPv4,218.92.0.153,
IPv4,14.103.25.86,
IPv4,193.32.162.73,
IPv4,101.89.148.142,
IPv4,121.181.97.246,
IPv4,175.144.35.120,
IPv4,209.141.55.77,
IPv4,218.92.0.153,
IPv4,152.52.15.214,
IPv4,95.38.101.93,
IPv4,218.92.0.153,
IPv4,191.55.139.7,
IPv4,14.103.170.168,
IPv4,218.92.0.112,
IPv4,117.50.68.134,
IPv4,103.26.136.33,
IPv4,218.92.0.236,
IPv4,218.92.0.237,
IPv4,218.92.0.111,
IPv4,117.80.234.78,
IPv4,60.188.59.200,
IPv4,103.189.235.65,
IPv4,138.68.102.164,
IPv4,62.36.40.104,
IPv4,159.223.15.39,
IPv4,103.99.39.192,
IPv4,212.83.130.207,
IPv4,146.190.157.165,
IPv4,107.175.39.135,
IPv4,88.142.46.185,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,1.22.180.245,
IPv4,27.112.79.10,
IPv4,46.101.89.24,
IPv4,143.110.176.215,
IPv4,218.78.51.90,
IPv4,103.59.218.20,
IPv4,103.10.44.105,
IPv4,161.132.53.75,
IPv4,220.247.223.56,
IPv4,81.68.220.232,
IPv4,185.213.164.197,
IPv4,139.59.87.170,
IPv4,185.157.223.126,
IPv4,154.221.16.57,
IPv4,115.241.83.2,
IPv4,103.183.74.35,
IPv4,166.62.94.122,
IPv4,191.98.191.214,
IPv4,116.110.84.73,
IPv4,50.6.193.137,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.110.84.73,
IPv4,116.110.84.73,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.110.84.73,
IPv4,116.110.84.73,
IPv4,116.105.216.241,
IPv4,116.105.216.241,
IPv4,116.110.84.73,
IPv4,116.110.84.73,
IPv4,92.191.96.87,
IPv4,116.110.84.73,
IPv4,116.110.84.73,
IPv4,116.110.84.73,
IPv4,193.32.162.137,
IPv4,181.225.140.68,
IPv4,181.225.140.68,
IPv4,116.110.84.73,
IPv4,181.225.140.68,
IPv4,181.225.140.68,
IPv4,59.38.135.94,
IPv4,181.225.140.68,
IPv4,181.225.140.68,
IPv4,14.103.115.172,
IPv4,181.225.140.68,
IPv4,193.32.162.137,
IPv4,181.225.140.68,
IPv4,181.225.140.68,
IPv4,211.253.10.96,
IPv4,218.92.0.225,
IPv4,68.183.6.60,
IPv4,218.92.0.229,
IPv4,175.6.209.26,
IPv4,14.103.117.173,
IPv4,139.59.34.255,
IPv4,218.92.0.226,
IPv4,118.179.219.137,
IPv4,14.103.127.243,
IPv4,182.43.161.167,
IPv4,210.79.190.63,
IPv4,51.91.110.49,
IPv4,156.226.176.53,
IPv4,156.226.176.53,
IPv4,220.180.112.208,
IPv4,218.60.8.248,
IPv4,111.170.168.6,
IPv4,49.65.98.143,
IPv4,14.63.196.175,
IPv4,175.6.141.237,
IPv4,185.255.91.157,
IPv4,103.116.177.252,
IPv4,195.178.110.210,
IPv4,51.222.87.47,
IPv4,96.78.175.42,
IPv4,92.118.39.72,
IPv4,134.209.120.69,
IPv4,103.39.222.192,
IPv4,92.118.39.75,
IPv4,103.31.38.8,
IPv4,117.9.170.37,
IPv4,206.217.131.233,
IPv4,218.92.0.134,
IPv4,88.142.46.185,
IPv4,142.93.218.158,
IPv4,218.92.0.134,
IPv4,103.82.92.252,
IPv4,218.78.51.90,
IPv4,101.36.119.50,
IPv4,103.188.177.46,
IPv4,189.241.42.187,
IPv4,218.92.0.134,
IPv4,218.92.0.134,
IPv4,116.193.190.91,
IPv4,1.82.220.20,
IPv4,37.202.155.187,
IPv4,94.159.97.240,
IPv4,14.22.85.219,
IPv4,95.232.69.230,
IPv4,218.92.0.218,
IPv4,43.224.249.220,
IPv4,59.12.160.91,
IPv4,107.174.52.86,
IPv4,218.92.0.134,
IPv4,24.199.102.230,
IPv4,45.159.112.96,
IPv4,203.145.143.163,
IPv4,42.96.18.76,
IPv4,146.56.44.153,
IPv4,34.166.123.35,
IPv4,222.98.122.37,
IPv4,143.198.234.127,
IPv4,218.92.0.134,
IPv4,103.117.56.120,
IPv4,20.87.21.241,
IPv4,218.92.0.134,
IPv4,218.92.0.219,
IPv4,218.92.0.230,
IPv4,174.138.12.223,
IPv4,128.199.214.193,
IPv4,218.92.0.218,
IPv4,218.92.0.232,
IPv4,218.92.0.232,
IPv4,218.92.0.134,
IPv4,218.92.0.230,
IPv4,59.36.174.94,
IPv4,36.213.203.49,
IPv4,218.92.0.229,
IPv4,117.48.216.168,
IPv4,92.118.39.86,
IPv4,117.50.209.157,
IPv4,91.239.206.219,
IPv4,177.212.104.11,
IPv4,103.211.26.222,
IPv4,218.92.0.233,
IPv4,87.251.77.103,
IPv4,178.176.250.39,
IPv4,190.202.130.61,
IPv4,218.92.0.103,
IPv4,218.92.0.217,
IPv4,43.164.134.42,
IPv4,111.238.174.6,
IPv4,187.95.160.53,
IPv4,20.40.73.192,
IPv4,43.163.218.231,
IPv4,80.68.7.50,
IPv4,116.193.190.128,
IPv4,51.75.253.68,
IPv4,190.114.252.6,
IPv4,45.93.171.166,
IPv4,35.198.146.227,
IPv4,218.92.0.230,
IPv4,186.118.142.216,
IPv4,218.92.0.223,
IPv4,103.10.45.57,
IPv4,46.253.45.10,
IPv4,218.92.0.218,
IPv4,218.92.0.111,
IPv4,218.92.0.229,
IPv4,34.101.205.204,
IPv4,218.92.0.236,
IPv4,218.92.0.236,
IPv4,116.52.165.35,
IPv4,218.92.0.233,
IPv4,218.92.0.231,
IPv4,218.92.0.221,
IPv4,218.92.0.143,
IPv4,185.157.223.126,
IPv4,104.248.28.157,
IPv4,139.59.21.115,
IPv4,206.1.58.52,
IPv4,54.38.179.60,
IPv4,54.38.179.60,
IPv4,115.247.46.122,
IPv4,182.180.154.234,
IPv4,54.38.179.60,
IPv4,144.48.8.100,
IPv4,54.38.179.60,
IPv4,54.38.179.60,
IPv4,54.38.179.60,
IPv4,180.76.167.209,
IPv4,103.146.53.93,
IPv4,92.27.157.252,
IPv4,74.208.54.163,
IPv4,122.166.249.215,
IPv4,14.103.139.88,
IPv4,218.92.0.229,
IPv4,189.203.141.242,
IPv4,190.117.77.20,
IPv4,45.159.112.96,
IPv4,218.92.0.111,
IPv4,218.92.0.225,
IPv4,45.43.63.186,
IPv4,211.187.29.12,
IPv4,45.148.10.47,
IPv4,103.139.193.182,
IPv4,58.27.95.2,
IPv4,218.92.0.220,
IPv4,180.101.179.0,
IPv4,218.92.0.134,
IPv4,103.171.84.195,
IPv4,218.92.0.231,
IPv4,218.92.0.231,
IPv4,218.92.0.225,
IPv4,218.92.0.225,
IPv4,161.35.214.176,
IPv4,117.50.187.121,
IPv4,128.199.25.46,
IPv4,218.92.0.221,
IPv4,46.253.88.200,
IPv4,103.139.193.216,
IPv4,45.116.79.186,
IPv4,96.78.175.36,
IPv4,103.132.243.250,
IPv4,14.103.114.102,
IPv4,218.92.0.103,
IPv4,218.92.0.233,
IPv4,206.81.14.235,
IPv4,218.92.0.134,
IPv4,192.169.201.6,
IPv4,180.184.176.74,
IPv4,218.92.0.236,
IPv4,43.156.34.35,
IPv4,119.96.174.235,
IPv4,161.132.47.41,
IPv4,187.51.208.158,
IPv4,92.118.39.74,
IPv4,92.118.39.76,
IPv4,155.4.245.222,
IPv4,218.92.0.220,
IPv4,198.211.109.73,
IPv4,187.95.160.53,
IPv4,103.29.85.13,
IPv4,103.23.199.16,
IPv4,92.118.39.76,
IPv4,218.92.0.233,
IPv4,218.92.0.235,
IPv4,190.167.78.245,
IPv4,218.92.0.226,
IPv4,218.92.0.226,
IPv4,194.226.49.191,
IPv4,194.226.49.191,
IPv4,92.118.39.76,
IPv4,194.226.49.191,
IPv4,194.226.49.191,
IPv4,194.226.49.191,
IPv4,194.226.49.191,
IPv4,194.226.49.191,
IPv4,194.226.49.191,
IPv4,143.198.16.19,
IPv4,194.226.49.191,
IPv4,158.174.210.161,
IPv4,14.103.114.194,
IPv4,59.36.174.94,
IPv4,161.18.228.75,
IPv4,218.92.0.103,
IPv4,218.92.0.235,
IPv4,172.245.177.148,
IPv4,152.32.200.73,
IPv4,155.248.164.42,
IPv4,86.99.3.165,
IPv4,67.71.55.120,
IPv4,218.92.0.222,
IPv4,201.86.35.193,
IPv4,185.4.179.226,
IPv4,104.218.166.193,
IPv4,194.164.166.140,
IPv4,218.92.0.222,
IPv4,218.92.0.221,
IPv4,218.92.0.222,
IPv4,180.100.206.94,
IPv4,209.141.55.77,
IPv4,143.198.96.172,
IPv4,14.103.67.131,
IPv4,136.232.203.134,
IPv4,161.35.224.17,
IPv4,64.227.177.112,
IPv4,143.198.96.172,
IPv4,51.89.166.236,
IPv4,20.193.152.11,
IPv4,142.93.176.114,
IPv4,104.248.121.101,
IPv4,160.30.159.200,
IPv4,51.222.159.224,
IPv4,64.227.132.163,
IPv4,14.103.170.171,
IPv4,14.63.196.175,
IPv4,128.199.168.119,
IPv4,85.209.134.43,
IPv4,174.138.28.47,
IPv4,213.232.127.115,
IPv4,104.168.35.231,
IPv4,143.110.191.44,
IPv4,178.128.55.128,
IPv4,192.227.152.87,
IPv4,192.95.50.169,
IPv4,206.189.76.191,
IPv4,186.103.169.12,
IPv4,172.86.66.92,
IPv4,210.79.191.159,
IPv4,103.211.219.50,
IPv4,192.3.233.249,
IPv4,43.252.229.158,
IPv4,142.93.108.69,
IPv4,103.67.78.42,
IPv4,23.184.48.128,
IPv4,45.117.153.164,
IPv4,209.38.120.241,
IPv4,152.42.225.137,
IPv4,40.117.97.0,
IPv4,36.79.139.145,
IPv4,43.224.249.220,
IPv4,51.79.165.204,
IPv4,182.71.75.106,
IPv4,185.116.160.35,
IPv4,64.227.158.157,
IPv4,116.193.190.128,
IPv4,50.6.193.137,
IPv4,164.90.156.199,
IPv4,178.128.82.23,
IPv4,137.184.69.215,
IPv4,188.166.237.80,
IPv4,200.155.38.221,
IPv4,188.121.122.141,
IPv4,64.227.136.203,
IPv4,167.172.69.229,
IPv4,103.31.38.177,
IPv4,157.230.88.184,
IPv4,210.1.60.134,
IPv4,194.76.126.239,
IPv4,218.92.0.153,
IPv4,206.189.140.188,
IPv4,104.168.4.254,
IPv4,64.23.252.3,
IPv4,139.59.46.64,
IPv4,104.199.151.189,
IPv4,103.181.142.243,
IPv4,178.128.17.35,
IPv4,142.93.222.12,
IPv4,181.176.156.130,
IPv4,167.172.153.88,
IPv4,142.93.116.14,
IPv4,34.151.198.59,
IPv4,34.96.188.41,
IPv4,103.182.132.154,
IPv4,103.20.223.95,
IPv4,159.65.8.199,
IPv4,103.77.246.173,
IPv4,104.131.163.37,
IPv4,103.154.87.242,
IPv4,122.168.194.41,
IPv4,36.91.81.195,
IPv4,103.191.92.24,
IPv4,198.23.221.19,
IPv4,143.110.252.26,
IPv4,171.244.40.20,
IPv4,168.228.180.12,
IPv4,103.67.79.165,
IPv4,195.19.4.22,
IPv4,40.83.182.122,
IPv4,35.200.237.19,
IPv4,91.147.93.36,
IPv4,143.110.237.160,
IPv4,157.245.196.40,
IPv4,118.69.174.86,
IPv4,94.101.184.254,
IPv4,45.115.217.131,
IPv4,103.215.81.209,
IPv4,94.31.140.14,
IPv4,103.226.139.67,
IPv4,38.210.209.225,
IPv4,37.32.42.166,
IPv4,177.101.153.220,
IPv4,157.245.131.45,
IPv4,139.59.119.25,
IPv4,82.207.8.202,
IPv4,116.193.191.251,
IPv4,146.190.129.112,
IPv4,175.107.32.186,
IPv4,103.99.39.187,
IPv4,103.171.91.10,
IPv4,103.53.78.165,
IPv4,165.227.214.89,
IPv4,160.187.246.13,
IPv4,154.83.15.62,
IPv4,138.197.143.6,
IPv4,203.145.34.222,
IPv4,58.147.189.195,
IPv4,103.193.176.106,
IPv4,186.96.151.198,
IPv4,190.92.175.141,
IPv4,157.230.221.26,
IPv4,103.181.143.99,
IPv4,103.172.204.219,
IPv4,189.45.198.38,
IPv4,128.199.146.224,
IPv4,139.59.123.13,
IPv4,114.130.56.193,
IPv4,103.183.75.218,
IPv4,4.240.96.126,
IPv4,189.28.189.241,
IPv4,103.31.38.106,
IPv4,34.30.179.151,
IPv4,139.144.31.60,
IPv4,165.22.50.169,
IPv4,45.116.77.59,
IPv4,190.35.40.142,
IPv4,103.186.1.172,
IPv4,78.100.64.148,
IPv4,43.252.228.87,
IPv4,103.14.49.161,
IPv4,210.79.190.63,
IPv4,68.183.87.241,
IPv4,159.223.95.115,
IPv4,103.49.239.124,
IPv4,206.1.58.44,
IPv4,103.181.142.47,
IPv4,103.9.211.159,
IPv4,205.185.113.189,
IPv4,202.51.83.131,
IPv4,103.63.25.13,
IPv4,14.103.114.22,
IPv4,103.189.235.176,
IPv4,103.172.204.220,
IPv4,218.92.0.222,
IPv4,103.193.178.248,
IPv4,103.172.205.172,
IPv4,147.50.103.212,
IPv4,43.252.229.139,
IPv4,223.252.38.140,
IPv4,45.61.149.26,
IPv4,103.49.238.109,
IPv4,139.59.21.115,
IPv4,103.139.193.176,
IPv4,186.10.86.130,
IPv4,36.95.221.140,
IPv4,36.66.16.233,
IPv4,185.239.85.246,
IPv4,20.81.179.106,
IPv4,209.97.173.167,
IPv4,197.221.232.44,
IPv4,45.81.19.138,
IPv4,96.45.188.193,
IPv4,116.193.190.208,
IPv4,107.173.37.6,
IPv4,167.71.205.250,
IPv4,103.183.75.90,
IPv4,27.112.78.77,
IPv4,97.64.23.231,
IPv4,103.171.85.46,
IPv4,186.123.101.50,
IPv4,122.155.223.2,
IPv4,43.252.230.158,
IPv4,165.232.188.94,
IPv4,154.210.129.168,
IPv4,103.143.72.165,
IPv4,167.172.146.42,
IPv4,173.242.112.140,
IPv4,218.92.0.233,
IPv4,218.92.0.153,
IPv4,218.92.0.235,
IPv4,218.92.0.236,
IPv4,218.92.0.221,
IPv4,80.94.95.112,
IPv4,218.92.0.153,
IPv4,218.92.0.153,
IPv4,159.203.2.69,
IPv4,157.230.231.50,
IPv4,110.25.95.24,
IPv4,117.247.111.70,
IPv4,191.237.252.27,
IPv4,36.133.246.42,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,196.251.84.225,
IPv4,154.221.25.248,
IPv4,218.92.0.221,
IPv4,80.94.95.112,
IPv4,138.68.98.83,
IPv4,194.63.214.210,
IPv4,218.92.0.198,
IPv4,164.152.250.192,
IPv4,218.92.0.221,
IPv4,218.92.0.103,
IPv4,152.32.251.41,
IPv4,59.53.92.190,
IPv4,80.94.95.112,
IPv4,90.239.30.219,
IPv4,14.29.239.78,
IPv4,120.48.18.195,
IPv4,111.67.197.183,
IPv4,193.32.162.79,
IPv4,218.29.8.41,
IPv4,115.113.173.34,
IPv4,183.176.135.224,
IPv4,143.198.132.176,
IPv4,182.18.139.237,
IPv4,195.178.110.207,
IPv4,218.92.0.231,
IPv4,218.92.0.198,
IPv4,190.202.130.61,
IPv4,218.92.0.233,
IPv4,218.92.0.231,
IPv4,218.92.0.236,
IPv4,190.202.130.61,
IPv4,154.221.20.133,
IPv4,125.229.65.111,
IPv4,123.58.209.236,
IPv4,134.122.191.205,
IPv4,123.58.209.236,
IPv4,103.229.212.94,
IPv4,117.245.162.140,
IPv4,182.59.139.27,
IPv4,218.92.0.237,
IPv4,218.92.0.217,
IPv4,76.182.74.74,
IPv4,203.189.150.68,
IPv4,198.12.107.228,
IPv4,27.150.188.148,
IPv4,101.36.107.103,
IPv4,177.182.181.8,
IPv4,177.182.181.8,
IPv4,62.3.42.23,
IPv4,107.174.52.86,
IPv4,198.46.245.177,
IPv4,198.12.118.100,
IPv4,80.94.95.112,
IPv4,154.221.27.234,
IPv4,80.94.95.112,
IPv4,218.92.0.112,
IPv4,218.92.0.229,
IPv4,218.92.0.111,
IPv4,165.232.147.130,
IPv4,218.92.0.219,
IPv4,138.68.102.164,
IPv4,42.51.13.138,
IPv4,94.101.184.254,
IPv4,193.32.162.73,
IPv4,193.32.162.73,
IPv4,218.92.0.237,
IPv4,103.93.93.125,
IPv4,218.92.0.216,
IPv4,193.32.162.73,
IPv4,80.94.95.112,
IPv4,140.246.103.212,
IPv4,151.47.234.57,
IPv4,144.34.186.133,
IPv4,13.91.47.73,
IPv4,159.223.15.39,
IPv4,193.32.162.137,
IPv4,64.225.98.83,
IPv4,154.31.158.62,
IPv4,64.227.137.31,
IPv4,218.92.0.219,
IPv4,182.253.238.218,
IPv4,210.1.60.134,
IPv4,41.58.186.132,
IPv4,36.110.172.218,
IPv4,104.28.201.73,
IPv4,125.23.220.115,
IPv4,125.91.17.251,
IPv4,193.32.162.137,
IPv4,42.123.125.197,
IPv4,218.92.0.221,
IPv4,165.154.168.234,
IPv4,8.219.173.141,
IPv4,45.55.137.170,
IPv4,87.251.77.103,
IPv4,104.28.157.113,
IPv4,218.92.0.134,
IPv4,103.56.114.54,
IPv4,218.92.0.134,
IPv4,208.92.217.203,
IPv4,159.203.2.69,
IPv4,195.178.110.210,
IPv4,188.166.211.175,
IPv4,218.92.0.134,
IPv4,218.92.0.134,
IPv4,107.174.53.218,
IPv4,193.151.141.26,
IPv4,92.118.39.86,
IPv4,101.126.95.220,
IPv4,92.118.39.86,
IPv4,92.118.39.86,
IPv4,92.118.39.86,
IPv4,218.92.0.230,
IPv4,92.118.39.86,
IPv4,218.92.0.134,
IPv4,193.123.114.34,
IPv4,139.59.70.9,
IPv4,92.118.39.72,
IPv4,185.213.164.164,
IPv4,218.92.0.134,
IPv4,101.36.122.23,
IPv4,207.154.234.158,
IPv4,218.92.0.134,
IPv4,85.208.253.151,
IPv4,143.198.96.226,
IPv4,218.92.0.134,
IPv4,190.153.249.99,
IPv4,218.92.0.229,
IPv4,1.7.182.136,
IPv4,123.139.116.220,
IPv4,218.92.0.223,
IPv4,64.225.98.83,
IPv4,36.99.44.25,
IPv4,206.197.9.75,
IPv4,20.246.68.215,
IPv4,218.92.0.231,
IPv4,107.189.31.222,
IPv4,212.29.201.69,
